ID_Trabajo;ID_Encuestado;Dedicacion;TIpo de contrato;Ultimo salario (bruto);Ultimo salario (Neto);Sueldo Dolarizado;Tipo de cambio;Actualizaciones en 2022;Ajuste acumulado;Ultimo ajuste;Trabajo de;Años de experiencia;Cantidad de compañeros;Modalidad;Seniority
167;167;Full-Time;Tercerizado (trabajo a través de consultora o agencia);610000;400000;FALSE;0;Tres;80;Diciembre;Technical Leader;19;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
168;168;Full-Time;Staff (planta permanente);265000;215000;FALSE;0;Dos;55;Septiembre;IT Specialist;5;De 201 a 500 personas;100% presencial;Semi-Senior
169;169;Full-Time;Remoto (empresa de otro país);1727000;1650000;FALSE;0;No;0;No tuve;SysAdmin / DevOps / SRE;5;De 201 a 500 personas;100% remoto;Semi-Senior
170;170;Full-Time;Staff (planta permanente);250000;205000;FALSE;0;Dos;35;Noviembre;HelpDesk;3;De 51 a 100 personas;100% presencial;Semi-Senior
171;171;Part-Time;Freelance;120000;120000;FALSE;0;Tres;30;Septiembre;Asistente de informí¡tica;5;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
172;172;Full-Time;Staff (planta permanente);400000;;FALSE;0;Tres;20;Septiembre;QA / Tester;15;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
173;173;Full-Time;Tercerizado (trabajo a través de consultora o agencia);150000;176740.2;FALSE;0;Dos;60;Noviembre;Infosec;1;De 501 a 1000 personas;Hí?brido (presencial y remoto);Junior
174;174;Full-Time;Staff (planta permanente);190000;150000;FALSE;0;Mí¡s de tres;50;Diciembre;Data Scientist;1;De 51 a 100 personas;100% remoto;Junior
175;175;Full-Time;Staff (planta permanente);206000;180000;FALSE;0;Dos;;Octubre;Developer;0;De 101 a 200 personas;100% remoto;Junior
176;176;Full-Time;Tercerizado (trabajo a través de consultora o agencia);261324;216825;FALSE;0;Dos;57;Septiembre;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
177;177;Part-Time;Staff (planta permanente);85000;85000;FALSE;0;Tres;100;Noviembre;BI Analyst / Data Analyst;0;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Junior
178;178;Full-Time;Staff (planta permanente);254000;201000;FALSE;0;Mí¡s de tres;91;Diciembre;HelpDesk;9;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
179;179;Full-Time;Staff (planta permanente);1200000;700000;FALSE;0;Mí¡s de tres;110;Diciembre;Developer;15;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
180;180;Full-Time;Staff (planta permanente);436000;436000;FALSE;0;Mí¡s de tres;96;Diciembre;Developer;15;De 51 a 100 personas;100% remoto;Senior
181;181;Full-Time;Staff (planta permanente);1070000;;FALSE;0;Tres;80;Noviembre;Technical Leader;27;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
182;182;Full-Time;Tercerizado (trabajo a través de consultora o agencia);130000;100000;FALSE;0;Uno;30;Agosto;HelpDesk;3;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
183;183;Full-Time;Staff (planta permanente);250000;190000;FALSE;0;Tres;90;Noviembre;Developer;20;De 2 a 10 personas;100% presencial;Senior
184;184;Full-Time;Staff (planta permanente);392000;275000;TRUE;170;Tres;60;Septiembre;QA / Tester;4;De 1001 a 2000 personas;100% remoto;Semi-Senior
185;185;Full-Time;Staff (planta permanente);600000;315000;FALSE;0;Tres;90;Noviembre;Product Manager;3;De 1001 a 2000 personas;100% remoto;Semi-Senior
186;186;Full-Time;Staff (planta permanente);460000;280000;FALSE;0;Tres;110;Octubre;Developer;2;Mí¡s de 10000 personas;100% remoto;Junior
187;187;Full-Time;Staff (planta permanente);260000;216000;FALSE;0;Uno;18;Octubre;Developer;1;De 11  a 50  personas;100% remoto;Junior
188;188;Full-Time;Staff (planta permanente);257000;196000;TRUE;167;Mí¡s de tres;;Septiembre;BI Analyst / Data Analyst;4;De 1001 a 2000 personas;100% remoto;Semi-Senior
189;189;Full-Time;Staff (planta permanente);984000;611000;FALSE;0;Mí¡s de tres;25;Septiembre;Manager / Director;1;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
190;190;Full-Time;Staff (planta permanente);385356;271680;FALSE;0;Mí¡s de tres;;Noviembre;Infosec;3.5;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Semi-Senior
191;191;Full-Time;Staff (planta permanente);317000;250000;FALSE;0;Uno;;Octubre;Onboarding specialist;10;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
192;192;Full-Time;Staff (planta permanente);556000;360000;FALSE;0;Dos;65;Noviembre;SysAdmin / DevOps / SRE;3;De 201 a 500 personas;100% remoto;Semi-Senior
193;193;Full-Time;Staff (planta permanente);373000;260000;FALSE;0;Dos;25;Noviembre;SysAdmin / DevOps / SRE;3;De 101 a 200 personas;Hí?brido (presencial y remoto);Semi-Senior
194;194;Part-Time;Staff (planta permanente);171000;142000;FALSE;0;Tres;77.5;Diciembre;Data Scientist;2;De 2 a 10 personas;100% presencial;Junior
195;195;Full-Time;Staff (planta permanente);180000;180000;FALSE;0;Dos;50;Octubre;Developer;30;De 2 a 10 personas;Hí?brido (presencial y remoto);Senior
196;196;Full-Time;Staff (planta permanente);1341290;846102;FALSE;0;Mí¡s de tres;65;Septiembre;Developer;4;De 1001 a 2000 personas;100% remoto;Semi-Senior
197;197;Full-Time;Staff (planta permanente);122000;139859;FALSE;0;No;0;Junio;HelpDesk;4;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
198;198;Full-Time;Staff (planta permanente);145000;120000;FALSE;0;Dos;0;Octubre;HelpDesk;10;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
199;199;Full-Time;Staff (planta permanente);620000;576000;TRUE;170;Uno;;Octubre;SysAdmin / DevOps / SRE;2;De 51 a 100 personas;100% remoto;Junior
200;200;Full-Time;Staff (planta permanente);902000;512000;FALSE;0;Tres;83;Octubre;Technical Leader;17;De 1001 a 2000 personas;100% remoto;Senior
201;201;Full-Time;Staff (planta permanente);580000;364000;FALSE;0;Tres;95;Diciembre;Developer;5;De 101 a 200 personas;100% remoto;Semi-Senior
202;202;Full-Time;Staff (planta permanente);278600;231000;FALSE;0;Mí¡s de tres;;Noviembre;Infosec;0;De 1001 a 2000 personas;100% remoto;Junior
203;203;Full-Time;Staff (planta permanente);270000;220000;FALSE;0;Tres;86;Noviembre;Developer;2;De 11  a 50  personas;100% presencial;Junior
204;204;Full-Time;Staff (planta permanente);375000;399000;FALSE;0;Dos;106;Noviembre;QA / Tester;5;De 101 a 200 personas;Hí?brido (presencial y remoto);Semi-Senior
205;205;Full-Time;Staff (planta permanente);950000;560000;FALSE;0;Tres;60;Noviembre;Manager / Director;20;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
206;206;Full-Time;Staff (planta permanente);1000000;710000;TRUE;315;Mí¡s de tres;70;Octubre;Developer;4;De 501 a 1000 personas;100% remoto;Semi-Senior
207;207;Full-Time;Staff (planta permanente);362156;299000;FALSE;0;Uno;25;Octubre;Developer;4;Mí¡s de 10000 personas;100% remoto;Semi-Senior
208;208;Full-Time;Staff (planta permanente);187700;155500 lil;FALSE;0;Uno;36;Septiembre;Developer;0;De 11  a 50  personas;100% remoto;Junior
209;209;Full-Time;Staff (planta permanente);415000;315000;FALSE;0;Mí¡s de tres;60;Noviembre;SysAdmin / DevOps / SRE;17;De 201 a 500 personas;Hí?brido (presencial y remoto);Senior
210;210;Full-Time;Staff (planta permanente);375000;245000;FALSE;0;Tres;89;Octubre;Data Engineer;18;De 51 a 100 personas;Hí?brido (presencial y remoto);Senior
211;211;Full-Time;Staff (planta permanente);580000;420000;FALSE;0;Dos;60;Diciembre;Developer;11;De 501 a 1000 personas;Hí?brido (presencial y remoto);Senior
212;212;Full-Time;Staff (planta permanente);350000;282000;FALSE;0;Mí¡s de tres;100;Noviembre;Data Engineer;1.5;De 2001a 5000 personas;Hí?brido (presencial y remoto);Junior
213;213;Full-Time;Remoto (empresa de otro país);1300000;;TRUE;311;No;0;No tuve;SysAdmin / DevOps / SRE;3;De 5001 a 10000 personas;100% remoto;Semi-Senior
214;214;Full-Time;Remoto (empresa de otro país);1180000;1180000;TRUE;295;No;0;No tuve;Consultant;5;De 51 a 100 personas;100% remoto;Semi-Senior
215;215;Full-Time;Staff (planta permanente);429000;287000;FALSE;0;Mí¡s de tres;110;Noviembre;Data Engineer;3;De 2001a 5000 personas;100% remoto;Semi-Senior
216;216;Full-Time;Staff (planta permanente);90000;90000;FALSE;0;Tres;20;Diciembre;Developer;2;De 11  a 50  personas;100% remoto;Junior
217;217;Full-Time;Staff (planta permanente);135000;113000;FALSE;0;Mí¡s de tres;;Noviembre;Recruiter / HR;3;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
218;218;Full-Time;Staff (planta permanente);120000;99600;FALSE;0;Dos;;Noviembre;Developer;0;De 501 a 1000 personas;100% remoto;Junior
219;219;Full-Time;Staff (planta permanente);1095000;900000;TRUE;313;No;0;No tuve;Developer;6;De 201 a 500 personas;100% remoto;Senior
220;220;Full-Time;Staff (planta permanente);160000;141000;FALSE;0;No;0;No tuve;Cloud Engineer;0;De 51 a 100 personas;100% remoto;Junior
221;221;Full-Time;Staff (planta permanente);265000;210000;FALSE;0;Dos;12;Agosto;Sysadmin / Developer;20;De 5001 a 10000 personas;100% presencial;Senior
222;222;Full-Time;Staff (planta permanente);180000;160000;FALSE;0;No;0;No tuve;Developer;0;De 101 a 200 personas;100% presencial;Junior
223;223;Full-Time;Staff (planta permanente);230000;190000;FALSE;0;Uno;48;Julio;Developer;4;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
224;224;Full-Time;Staff (planta permanente);329000;272000;FALSE;0;Dos;135;Noviembre;Data Scientist;3;De 201 a 500 personas;100% remoto;Semi-Senior
225;225;Full-Time;Staff (planta permanente);255000;210000;FALSE;0;Mí¡s de tres;100;Noviembre;SysAdmin / DevOps / SRE;5;De 2001a 5000 personas;100% remoto;Semi-Senior
226;226;Full-Time;Staff (planta permanente);240000;200000;FALSE;0;No;0;Noviembre;Consultant;3;Mí¡s de 10000 personas;100% remoto;Semi-Senior
227;227;Full-Time;Staff (planta permanente);400000;300000;FALSE;0;Tres;45;Octubre;Developer;0;De 501 a 1000 personas;100% remoto;Junior
228;228;Full-Time;Staff (planta permanente);580000;314000;TRUE;168;Mí¡s de tres;60;Octubre;Developer;5;De 1001 a 2000 personas;100% remoto;Semi-Senior
229;229;Full-Time;Staff (planta permanente);350000;300000;FALSE;0;No;0;No tuve;Manager / Director;25;De 11  a 50  personas;100% remoto;Senior
230;230;Full-Time;Staff (planta permanente);170000;147000;TRUE;163;Dos;50;Octubre;Developer;1;De 2001a 5000 personas;100% remoto;Junior
231;231;Full-Time;Staff (planta permanente);304000;209000;FALSE;0;Tres;56;Diciembre;Developer;3;Mí¡s de 10000 personas;100% remoto;Semi-Senior
232;232;Full-Time;Tercerizado (trabajo a través de consultora o agencia);211000;188000;FALSE;0;Mí¡s de tres;145;Noviembre;BI Analyst / Data Analyst;2;De 201 a 500 personas;100% remoto;Junior
233;233;Full-Time;Freelance;80000;130000;FALSE;0;Mí¡s de tres;;Noviembre;QA / Tester;2;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Junior
234;234;Full-Time;Staff (planta permanente);400000;340000;FALSE;0;Mí¡s de tres;97;Noviembre;BI Analyst / Data Analyst;10;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
235;235;Full-Time;Staff (planta permanente);276000;229080;FALSE;0;Dos;35;Octubre;Developer;3;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
236;236;Full-Time;Staff (planta permanente);310000;240000;FALSE;0;Dos;66;Noviembre;Developer;2.5;Mí¡s de 10000 personas;100% remoto;Semi-Senior
237;237;Full-Time;Staff (planta permanente);450000;303000;FALSE;0;Mí¡s de tres;80;Noviembre;Networking;13;De 101 a 200 personas;100% remoto;Senior
238;238;Full-Time;Remoto (empresa de otro país);1268000;1014400;FALSE;0;Uno;14;Noviembre;Developer;4;De 51 a 100 personas;100% remoto;Semi-Senior
239;239;Full-Time;Staff (planta permanente);164000;138000;FALSE;0;Mí¡s de tres;21;Noviembre;SysAdmin / DevOps / SRE;2;De 11  a 50  personas;Hí?brido (presencial y remoto);Junior
240;240;Full-Time;Staff (planta permanente);590000;260000;FALSE;0;Dos;21;Octubre;Developer;10;De 5001 a 10000 personas;100% remoto;Senior
241;241;Full-Time;Staff (planta permanente);370000;300000;FALSE;0;Mí¡s de tres;100;Diciembre;DBA;1;De 1001 a 2000 personas;100% remoto;Junior
242;242;Full-Time;Remoto (empresa de otro país);1200000;1200000;FALSE;0;No;0;No tuve;Developer;6;De 101 a 200 personas;100% remoto;Senior
243;243;Full-Time;Staff (planta permanente);360000;360000;FALSE;0;No;0;No tuve;Developer;1;De 11  a 50  personas;100% remoto;Junior
244;244;Full-Time;Staff (planta permanente);713219.66;549096.64;FALSE;0;Dos;15;Octubre;Technical Leader;10;De 501 a 1000 personas;100% remoto;Senior
245;245;Full-Time;Tercerizado (trabajo a través de consultora o agencia);165000;165000;FALSE;0;Dos;;Diciembre;Developer;2;De 2 a 10 personas;100% remoto;Junior
246;246;Full-Time;Staff (planta permanente);401250;297852;TRUE;159,1;Mí¡s de tres;80;Diciembre;Developer;3;De 201 a 500 personas;100% remoto;Semi-Senior
247;247;Full-Time;Staff (planta permanente);534000;346000;FALSE;0;Mí¡s de tres;64;Diciembre;Technical Leader;2;De 5001 a 10000 personas;100% remoto;Junior
248;248;Full-Time;Staff (planta permanente);536000;334000;FALSE;0;Tres;59;Noviembre;Developer;8;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
249;249;Full-Time;Staff (planta permanente);500000;295000;FALSE;0;Dos;55;Octubre;Architect;20;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
250;250;Full-Time;Staff (planta permanente);381950;350950;FALSE;0;Tres;;Octubre;Developer;3;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
251;251;Full-Time;Tercerizado (trabajo a través de consultora o agencia);147000;118000;FALSE;0;Tres;16;Octubre;Consultant;0;De 501 a 1000 personas;100% remoto;Junior
252;252;Full-Time;Staff (planta permanente);258400;219071;TRUE;167;Mí¡s de tres;;Diciembre;UX Designer;7;De 2 a 10 personas;100% remoto;Senior
253;253;Full-Time;Staff (planta permanente);960000;580000;FALSE;0;Tres;80;Diciembre;Manager / Director;8;De 5001 a 10000 personas;100% remoto;Senior
254;254;Full-Time;Staff (planta permanente);864000;487000;FALSE;0;Mí¡s de tres;100;Noviembre;Technical Leader;7;De 501 a 1000 personas;100% remoto;Senior
255;255;Part-Time;Staff (planta permanente);120000;85000;FALSE;0;Uno;50;Diciembre;BI Analyst / Data Analyst;1;De 101 a 200 personas;Hí?brido (presencial y remoto);Junior
256;256;Full-Time;Freelance;790000;790000;TRUE;318;No;0;No tuve;Developer;7;De 501 a 1000 personas;100% remoto;Senior
257;257;Full-Time;Staff (planta permanente);140000;116200;FALSE;0;No;0;No tuve;Developer;0;De 11  a 50  personas;Hí?brido (presencial y remoto);Junior
258;258;Full-Time;Staff (planta permanente);368750;281762;FALSE;0;Tres;84;Noviembre;Manager / Director;1;De 51 a 100 personas;Hí?brido (presencial y remoto);Junior
259;259;Full-Time;Staff (planta permanente);126506;105000;FALSE;0;Uno;35;Julio;QA / Tester;0;De 11  a 50  personas;100% remoto;Junior
260;260;Full-Time;Staff (planta permanente);327000;265000;FALSE;0;Tres;70;Octubre;Developer;2;De 201 a 500 personas;100% remoto;Junior
261;261;Full-Time;Staff (planta permanente);435000;265091;FALSE;0;Tres;78;Diciembre;Consultant;13;Mí¡s de 10000 personas;100% remoto;Senior
262;262;Full-Time;Staff (planta permanente);147000;133000;FALSE;0;No;0;No tuve;Devops trainee;0;De 2001a 5000 personas;Hí?brido (presencial y remoto);Junior
263;263;Full-Time;Tercerizado (trabajo a través de consultora o agencia);225000;225000;FALSE;0;No;0;No tuve;Data Scientist;1;De 11  a 50  personas;100% remoto;Junior
264;264;Full-Time;Staff (planta permanente);385000;320000;FALSE;0;Mí¡s de tres;110;Noviembre;Developer;25;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
265;265;Full-Time;Staff (planta permanente);214419;177986;FALSE;0;Tres;300;Diciembre;Developer;1;De 101 a 200 personas;100% remoto;Junior
266;266;Full-Time;Staff (planta permanente);267820;222988;FALSE;0;Uno;60;Noviembre;Project Manager;4;De 11  a 50  personas;Hí?brido (presencial y remoto);Semi-Senior
267;267;Full-Time;Freelance;200000;190000;FALSE;0;Dos;100;Octubre;HelpDesk;4;De 501 a 1000 personas;100% remoto;Semi-Senior
268;268;Full-Time;Staff (planta permanente);650000;400000;FALSE;0;Dos;99;Diciembre;Technical Leader;13;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Senior
269;269;Full-Time;Staff (planta permanente);441077;264924;FALSE;0;Mí¡s de tres;94;Diciembre;Developer;3;De 2001a 5000 personas;Hí?brido (presencial y remoto);Semi-Senior
270;270;Full-Time;Staff (planta permanente);435000;290000;FALSE;0;Tres;70;Noviembre;Project Manager;2;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Junior
271;271;Full-Time;Remoto (empresa de otro país);310000;300000;TRUE;310;No;0;No tuve;Developer;1;De 51 a 100 personas;100% remoto;Junior
272;272;Full-Time;Staff (planta permanente);600000;500000;FALSE;0;Mí¡s de tres;120;Diciembre;Manager / Director;15;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
273;273;Full-Time;Freelance;1400000;1350000;TRUE;314;No;0;No tuve;Developer;13;De 201 a 500 personas;100% remoto;Senior
274;274;Part-Time;Staff (planta permanente);317684;222080;FALSE;0;Dos;5;Julio;Technical Leader;15;De 2001a 5000 personas;100% remoto;Senior
275;275;Full-Time;Staff (planta permanente);465850;305605;FALSE;0;Uno;20;Octubre;BI Analyst / Data Analyst;8;De 5001 a 10000 personas;Hí?brido (presencial y remoto);Senior
276;276;Part-Time;Tercerizado (trabajo a través de consultora o agencia);180000;173000;FALSE;0;Tres;;Octubre;Developer;0;De 11  a 50  personas;100% remoto;Junior
277;277;Full-Time;Staff (planta permanente);700000;430000;FALSE;0;Mí¡s de tres;60;Diciembre;Networking;10;De 11  a 50  personas;100% remoto;Senior
278;278;Full-Time;Freelance;120000;110000;FALSE;0;Dos;40;Agosto;SysAdmin / DevOps / SRE;5;De 11  a 50  personas;100% presencial;Semi-Senior
279;279;Full-Time;Staff (planta permanente);437723;282907;FALSE;0;Mí¡s de tres;89;Noviembre;Manager / Director;7;De 11  a 50  personas;100% remoto;Senior
280;280;Full-Time;Staff (planta permanente);300000;240000;FALSE;0;Dos;50;Octubre;SysAdmin / DevOps / SRE;7;De 101 a 200 personas;Hí?brido (presencial y remoto);Senior
281;281;Full-Time;Staff (planta permanente);585000;300000;TRUE;167;Tres;75;Noviembre;Consultant;2;De 1001 a 2000 personas;Hí?brido (presencial y remoto);Junior
282;282;Full-Time;Staff (planta permanente);210000;175000;FALSE;0;Uno;42;Septiembre;SysAdmin / DevOps / SRE;5;De 51 a 100 personas;Hí?brido (presencial y remoto);Semi-Senior
283;283;Full-Time;Remoto (empresa de otro país);750000;600000;TRUE;309;No;0;No tuve;SysAdmin / DevOps / SRE;4;De 201 a 500 personas;100% remoto;Semi-Senior
284;284;Full-Time;Staff (planta permanente);700000;470000;FALSE;0;Tres;83;Diciembre;SysAdmin / DevOps / SRE;15;Mí¡s de 10000 personas;Hí?brido (presencial y remoto);Senior
285;285;Full-Time;Freelance;380000;380000;FALSE;0;Mí¡s de tres;50;Octubre;DBA;20;De 101 a 200 personas;100% remoto;Senior
286;286;Full-Time;Staff (planta permanente);428220;289102;FALSE;0;Dos;21;Octubre;Developer;2;De 1001 a 2000 personas;100% remoto;Junior
287;287;Full-Time;Staff (planta permanente);120000;110000;FALSE;0;Tres;60;Noviembre;Technical Leader;20;De 11  a 50  personas;Hí?brido (presencial y remoto);Senior
288;288;Full-Time;Staff (planta permanente);390000;317000;TRUE;160;No;0;No tuve;Developer;3;De 101 a 200 personas;Hí?brido (presencial y remoto);Semi-Senior
289;289;Full-Time;Staff (planta permanente);360000;300;FALSE;0;Mí¡s de tres;;Septiembre;Data Engineer;5;De 11  a 50  personas;100% remoto;Semi-Senior
290;290;Full-Time;Staff (planta permanente);425000;;FALSE;0;Tres;70;Noviembre;DBA;15;De 101 a 200 personas;100% presencial;Senior
291;291;Full-Time;Staff (planta permanente);500000;400000;FALSE;0;Uno;60;Junio;Developer;17;De 2001a 5000 personas;Hí?brido (presencial y remoto);Senior
292;292;Full-Time;Remoto (empresa de otro país);933000;900000;FALSE;0;Uno;20;Junio;Developer;3;De 11  a 50  personas;100% remoto;Semi-Senior
