ID_Encuestado;Lugar de trabajo;;Genero;Nacimiento;Fecha encuesta
374;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1974;30/10/2022
375;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1973;9/10/2022
376;Argentina;Buenos Aires;Hombre Cis;1982;21/10/2022
377;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;14/11/2022
378;Argentina;Buenos Aires;Hombre Cis;1995;15/10/2022
379;Argentina;Rí?o Negro;Hombre Cis;1987;19/10/2022
380;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;8/11/2022
381;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;14/10/2022
382;Argentina;Córdoba;Hombre Cis;1976;28/10/2022
383;Argentina;San Luis;Mujer Cis;1993;3/10/2022
384;Argentina;Córdoba;Hombre Cis;1981;11/10/2022
385;Argentina;Buenos Aires;Hombre Cis;2000;12/10/2022
386;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;16/10/2022
387;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;24/10/2022
388;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1996;2/11/2022
389;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1979;1/10/2022
390;Argentina;Buenos Aires;Hombre Cis;1993;9/11/2022
391;Argentina;Mendoza;Hombre Cis;2001;10/10/2022
392;Argentina;Córdoba;Hombre Cis;1996;9/11/2022
393;Argentina;Buenos Aires;Hombre Cis;1986;18/10/2022
394;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1984;5/11/2022
395;Argentina;Córdoba;Hombre Cis;1982;19/10/2022
396;Argentina;Tucumí¡n;Hombre Cis;1987;21/10/2022
397;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1972;9/10/2022
398;Argentina;Santa Fe;Hombre Cis;1985;14/10/2022
399;Argentina;Buenos Aires;Hombre Cis;1990;14/10/2022
400;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;30/10/2022
401;Argentina;Buenos Aires;Prefiero No Decir;1985;25/10/2022
402;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2004;24/10/2022
403;Argentina;Buenos Aires;;1997;20/10/2022
404;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;29/10/2022
405;Argentina;Tucumí¡n;Hombre Cis;1990;12/10/2022
406;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1993;13/10/2022
407;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;11/10/2022
408;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2003;14/10/2022
409;Argentina;Buenos Aires;Hombre Cis;1967;21/10/2022
410;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1991;15/10/2022
411;Argentina;Buenos Aires;Hombre Cis;1983;22/10/2022
412;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2001;25/10/2022
413;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;23/10/2022
414;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;28/10/2022
415;Argentina;Buenos Aires;Mujer Cis;1994;13/11/2022
416;Argentina;Córdoba;Hombre Cis;1999;15/11/2022
417;Argentina;Buenos Aires;Hombre Cis;2002;7/10/2022
418;Argentina;Buenos Aires;Hombre Cis;2000;3/11/2022
419;Argentina;Santa Fe;Hombre Cis;1985;4/11/2022
420;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;9/10/2022
421;Argentina;Misiones;Hombre Cis;2004;8/10/2022
422;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;5/10/2022
423;Argentina;Buenos Aires;Hombre Cis;1988;30/10/2022
424;Argentina;Córdoba;Hombre Cis;1992;4/10/2022
425;Argentina;Buenos Aires;Hombre Cis;1994;7/10/2022
426;Argentina;Santa Fe;Hombre Cis;1977;9/10/2022
427;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;18/10/2022
428;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1980;6/10/2022
429;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1966;15/10/2022
430;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;29/10/2022
431;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;1/11/2022
432;Argentina;Córdoba;Hombre Cis;1995;28/10/2022
433;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;9/10/2022
434;Argentina;Buenos Aires;Hombre Cis;1985;22/10/2022
435;Argentina;Buenos Aires;Hombre Cis;2001;7/11/2022
436;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;14/11/2022
437;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;5/11/2022
438;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;4/10/2022
439;Argentina;Córdoba;Hombre Cis;1987;2/11/2022
440;Argentina;Buenos Aires;Prefiero No Decir;1998;12/10/2022
441;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1983;8/11/2022
442;Argentina;Buenos Aires;Hombre Cis;2000;3/11/2022
443;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;11/10/2022
444;Argentina;Santa Fe;Hombre Cis;1991;13/11/2022
445;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;19/10/2022
446;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;30/10/2022
447;Argentina;Entre Rí?os;Mujer Cis;1980;4/11/2022
448;Argentina;Buenos Aires;Prefiero No Decir;1992;6/11/2022
449;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;18/10/2022
450;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1982;14/11/2022
451;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1981;9/10/2022
452;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;7/11/2022
453;Argentina;Ciudad Autónoma de Buenos Aires;;1999;8/11/2022
454;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;7/10/2022
455;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;12/10/2022
456;Argentina;Buenos Aires;Hombre Cis;1997;21/10/2022
457;Argentina;Ciudad Autónoma de Buenos Aires;;1996;14/10/2022
458;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;18/10/2022
459;Argentina;Mendoza;Hombre Cis;1999;15/10/2022
460;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;5/11/2022
461;Argentina;Buenos Aires;Hombre Cis;1983;2/10/2022
462;Argentina;Buenos Aires;Prefiero No Decir;1981;11/10/2022
463;Argentina;Córdoba;Hombre Cis;2000;22/10/2022
464;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1968;11/10/2022
465;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;27/10/2022
466;Argentina;Buenos Aires;Hombre Cis;1997;12/10/2022
467;Argentina;Buenos Aires;Hombre Cis;1998;12/11/2022
468;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;20/10/2022
469;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;22/10/2022
470;Argentina;Buenos Aires;Hombre Cis;1984;11/10/2022
471;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;27/10/2022
472;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;6/10/2022
473;Argentina;Buenos Aires;Hombre Cis;1974;11/10/2022
474;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;9/10/2022
475;Argentina;Córdoba;Hombre Cis;2000;19/10/2022
476;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;8/11/2022
477;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2004;12/11/2022
478;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;16/10/2022
479;Argentina;Buenos Aires;Hombre Cis;1972;24/10/2022
480;Argentina;Buenos Aires;Hombre Cis;1993;28/10/2022
481;Argentina;Buenos Aires;Hombre Cis;2001;2/11/2022
482;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;10/11/2022
483;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;19/10/2022
484;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1975;10/10/2022
485;Argentina;Santa Fe;Hombre Cis;1999;15/11/2022
486;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;31/10/2022
487;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;14/11/2022
488;Argentina;Buenos Aires;Hombre Cis;1999;3/11/2022
489;Argentina;Buenos Aires;Hombre Cis;1997;27/10/2022
490;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2006;30/10/2022
491;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;30/10/2022
492;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;3/11/2022
493;Argentina;Santa Fe;Hombre Cis;1996;7/11/2022
494;Argentina;Neuquén;Hombre Cis;1992;24/10/2022
495;Argentina;Santa Fe;Prefiero No Decir;1983;7/11/2022
496;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;13/11/2022
497;Argentina;Buenos Aires;Hombre Cis;2003;12/10/2022
498;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;20/10/2022
499;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;1/10/2022
500;Argentina;Buenos Aires;;1980;7/11/2022
501;Argentina;Corrientes;Hombre Cis;1992;4/11/2022
502;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1992;29/10/2022
503;Argentina;Mendoza;;1999;17/10/2022
504;Argentina;Buenos Aires;Hombre Cis;2002;16/10/2022
505;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2000;17/10/2022
506;Argentina;Buenos Aires;Hombre Cis;1994;8/10/2022
507;Argentina;Corrientes;Hombre Cis;2000;29/10/2022
508;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;17/10/2022
509;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;14/11/2022
510;Argentina;Córdoba;Hombre Cis;1984;17/10/2022
511;Argentina;Tucumí¡n;Mujer Cis;1997;5/10/2022
512;Argentina;Buenos Aires;Hombre Cis;1997;4/10/2022
513;Argentina;Buenos Aires;Hombre Cis;1996;1/10/2022
514;Argentina;Córdoba;No Binarie;1986;27/10/2022
515;Argentina;Córdoba;Hombre Cis;2003;15/10/2022
516;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;6/10/2022
517;Argentina;Buenos Aires;Hombre Cis;1978;4/10/2022
518;Argentina;Buenos Aires;Hombre Cis;1996;9/10/2022
519;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1976;19/10/2022
520;Argentina;Misiones;Hombre Cis;1979;15/11/2022
521;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;16/10/2022
522;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;5/11/2022
523;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2000;19/10/2022
524;Argentina;Buenos Aires;Hombre Cis;1992;15/10/2022
525;Argentina;Buenos Aires;Hombre Cis;1996;15/10/2022
526;Argentina;Córdoba;Hombre Cis;1990;4/11/2022
527;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;6/11/2022
528;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;29/10/2022
529;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;20/10/2022
530;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1984;7/10/2022
531;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;16/10/2022
532;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1964;3/11/2022
533;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;3/10/2022
534;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;21/10/2022
535;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;2/10/2022
536;Argentina;Buenos Aires;Hombre Cis;1978;27/10/2022
537;Argentina;Buenos Aires;Hombre Cis;1986;15/10/2022
538;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;30/10/2022
539;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1991;28/10/2022
540;Argentina;Buenos Aires;Hombre Cis;1987;16/10/2022
541;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;23/10/2022
542;Argentina;Córdoba;Hombre Cis;2001;22/10/2022
543;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;15/11/2022
544;Argentina;Entre Rí?os;Hombre Cis;1990;19/10/2022
545;Argentina;Entre Rí?os;Hombre Cis;1996;10/10/2022
546;Argentina;Entre Rí?os;Hombre Cis;1996;23/10/2022
547;Argentina;Entre Rí?os;Hombre Cis;1980;9/10/2022
548;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;14/11/2022
549;Argentina;Entre Rí?os;Hombre Cis;1996;3/11/2022
550;Argentina;Buenos Aires;Hombre Cis;1991;13/10/2022
551;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;11/10/2022
552;Argentina;Entre Rí?os;Hombre Cis;1994;31/10/2022
553;Argentina;Buenos Aires;Hombre Cis;2000;3/10/2022
554;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1992;23/10/2022
555;Argentina;Córdoba;Hombre Cis;1995;10/10/2022
556;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1967;20/10/2022
557;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;3/11/2022
558;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1991;29/10/2022
559;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;27/10/2022
560;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;4/10/2022
561;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;20/10/2022
562;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;10/11/2022
563;Argentina;Buenos Aires;Hombre Cis;1997;4/11/2022
564;Argentina;Córdoba;Hombre Cis;1989;25/10/2022
565;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;14/11/2022
566;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;2/10/2022
567;Argentina;Chubut;Mujer Cis;1994;11/10/2022
568;Argentina;Córdoba;Hombre Cis;1992;25/10/2022
569;Argentina;Buenos Aires;Hombre Cis;1997;14/11/2022
570;Argentina;Buenos Aires;Hombre Cis;1994;8/10/2022
571;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;6/11/2022
572;Argentina;Chaco;Hombre Cis;1995;30/10/2022
573;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;22/10/2022
574;Argentina;Buenos Aires;Hombre Cis;1986;23/10/2022
575;Argentina;Entre Rí?os;Hombre Cis;1988;11/10/2022
576;Argentina;Buenos Aires;Mujer Cis;1991;21/10/2022
577;Argentina;Buenos Aires;Hombre Cis;1996;9/10/2022
578;Argentina;Buenos Aires;Hombre Cis;1991;27/10/2022
579;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;13/11/2022
580;Argentina;Córdoba;Hombre Cis;1994;22/10/2022
581;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1987;2/11/2022
582;Argentina;Ciudad Autónoma de Buenos Aires;No Binarie;1999;1/10/2022
583;Argentina;Buenos Aires;Prefiero No Decir;1985;4/10/2022
584;Argentina;Santa Fe;Hombre Cis;1992;8/10/2022
585;Argentina;Buenos Aires;Hombre Cis;1989;15/10/2022
586;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1971;15/11/2022
587;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;16/10/2022
588;Argentina;Santa Fe;Hombre Cis;1989;5/11/2022
589;Argentina;Entre Rí?os;Hombre Cis;1984;2/11/2022
590;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;2/10/2022
591;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;2/10/2022
592;Argentina;Buenos Aires;Hombre Cis;1976;6/11/2022
593;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1996;16/10/2022
594;Argentina;Buenos Aires;Hombre Cis;1991;15/10/2022
595;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1988;5/11/2022
596;Argentina;Misiones;Hombre Cis;1995;8/11/2022
597;Argentina;Buenos Aires;Mujer Cis;2001;14/11/2022
598;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2000;10/11/2022
599;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;27/10/2022
600;Argentina;Buenos Aires;Hombre Cis;1988;9/11/2022
601;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1993;16/10/2022
602;Argentina;Corrientes;Prefiero No Decir;1988;3/10/2022
603;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;11/10/2022
604;Argentina;Córdoba;Hombre Cis;1992;8/11/2022
605;Argentina;Buenos Aires;Hombre Cis;1992;17/10/2022
606;Argentina;Córdoba;Hombre Cis;2003;10/11/2022
607;Argentina;Santa Fe;Hombre Cis;1997;27/10/2022
608;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;2/10/2022
609;Argentina;Neuquén;Hombre Cis;1984;8/10/2022
610;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1982;1/10/2022
611;Argentina;Neuquén;Hombre Cis;1988;15/11/2022
612;Argentina;Córdoba;Hombre Cis;1983;3/11/2022
613;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2001;6/10/2022
614;Argentina;Córdoba;Hombre Cis;1996;1/11/2022
615;Argentina;Buenos Aires;Hombre Cis;1985;23/10/2022
616;Argentina;Buenos Aires;Hombre Cis;1996;16/10/2022
617;Argentina;Entre Rí?os;Hombre Cis;1998;7/11/2022
618;Argentina;Córdoba;Hombre Cis;2001;5/11/2022
619;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2001;10/10/2022
620;Argentina;Santa Fe;Hombre Cis;1999;5/10/2022
621;Argentina;Mendoza;Hombre Cis;1962;10/10/2022
622;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1999;4/10/2022
623;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2003;2/11/2022
624;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;2001;8/11/2022
625;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1999;11/11/2022
626;Argentina;Buenos Aires;Hombre Cis;1992;25/10/2022
627;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1997;5/11/2022
628;Argentina;Buenos Aires;Hombre Cis;2000;2/10/2022
629;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;5/10/2022
630;Argentina;Rí?o Negro;Hombre Cis;1994;2/10/2022
631;Argentina;Buenos Aires;;1985;17/10/2022
632;Argentina;Córdoba;Hombre Cis;1995;28/10/2022
633;Argentina;Santa Fe;Hombre Cis;2000;19/10/2022
634;Argentina;Santa Fe;Mujer Cis;2001;9/11/2022
635;Argentina;Buenos Aires;Hombre Cis;2001;18/10/2022
636;Argentina;Buenos Aires;Hombre Cis;1997;10/10/2022
637;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2004;4/11/2022
638;Argentina;Salta;Hombre Cis;1990;10/10/2022
639;Argentina;Santa Fe;Hombre Cis;1992;15/11/2022
640;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1979;26/10/2022
641;Argentina;Buenos Aires;Hombre Cis;1980;11/10/2022
642;Argentina;Buenos Aires;Hombre Cis;2002;9/11/2022
643;Argentina;Santa Fe;Mujer Cis;1996;7/11/2022
644;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;22/10/2022
645;Argentina;Buenos Aires;Hombre Cis;1983;6/11/2022
646;Argentina;Santa Fe;Hombre Cis;1992;4/11/2022
647;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1990;13/10/2022
648;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1969;22/10/2022
649;Argentina;San Juan;Hombre Cis;1983;2/11/2022
650;Argentina;Buenos Aires;Hombre Cis;1987;9/11/2022
651;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;3/10/2022
652;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1983;4/11/2022
653;Argentina;Chaco;Hombre Cis;1999;8/11/2022
654;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1985;14/10/2022
655;Argentina;Buenos Aires;Hombre Cis;1994;1/11/2022
656;Argentina;Neuquén;Mujer Cis;1989;6/10/2022
657;Argentina;Buenos Aires;Hombre Cis;1998;2/11/2022
658;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1978;17/10/2022
659;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1997;22/10/2022
660;Argentina;Buenos Aires;Hombre Cis;2000;14/10/2022
661;Argentina;Buenos Aires;Hombre Cis;1994;10/10/2022
662;Argentina;Santa Fe;Agénero;1987;30/10/2022
663;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1996;21/10/2022
664;Argentina;Buenos Aires;Hombre Cis;1991;27/10/2022
665;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;#VALUE!;13/11/2022
666;Argentina;Corrientes;Hombre Cis;1983;5/10/2022
667;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1980;3/11/2022
668;Argentina;Córdoba;Hombre Cis;1980;11/11/2022
669;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1998;8/10/2022
670;Argentina;Buenos Aires;Hombre Cis;1994;5/10/2022
671;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1997;18/10/2022
672;Argentina;Misiones;Hombre Cis;1982;6/11/2022
673;Argentina;Tucumí¡n;Hombre Cis;1987;3/10/2022
674;Argentina;Córdoba;Mujer Cis;1999;10/10/2022
675;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;14/10/2022
676;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;22/10/2022
677;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;3/10/2022
678;Argentina;Entre Rí?os;Hombre Cis;1992;14/11/2022
679;Argentina;Santa Fe;Hombre Cis;1997;9/11/2022
680;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;2002;17/10/2022
681;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1985;13/10/2022
682;Argentina;Santa Fe;Hombre Cis;1992;3/10/2022
683;Argentina;Buenos Aires;Hombre Cis;1997;10/11/2022
684;Argentina;Santa Fe;Hombre Cis;1970;25/10/2022
685;Argentina;Buenos Aires;Mujer Cis;1976;19/10/2022
686;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1978;10/10/2022
687;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;7/10/2022
688;Argentina;Santa Fe;Prefiero No Decir;1999;9/11/2022
689;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1995;26/10/2022
690;Argentina;Santa Fe;Mujer Cis;1989;8/10/2022
691;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1979;2/11/2022
692;Argentina;Salta;;1994;23/10/2022
693;Argentina;Córdoba;Hombre Cis;1982;4/10/2022
694;Argentina;Buenos Aires;Mujer Cis;1983;4/11/2022
695;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;19/10/2022
696;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1994;11/10/2022
697;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1989;10/11/2022
698;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;13/10/2022
699;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1977;2/10/2022
700;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1986;17/10/2022
701;Argentina;San Juan;Hombre Cis;1992;14/10/2022
702;Argentina;Buenos Aires;Hombre Cis;1994;21/10/2022
703;Argentina;Buenos Aires;Hombre Cis;1977;24/10/2022
704;Argentina;Córdoba;Hombre Cis;1993;5/10/2022
705;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Trans;1996;2/10/2022
706;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1981;19/10/2022
707;Argentina;Buenos Aires;Hombre Cis;1995;15/11/2022
708;Argentina;Santa Fe;Hombre Cis;1989;20/10/2022
709;Argentina;Córdoba;Hombre Cis;1989;28/10/2022
710;Argentina;Ciudad Autónoma de Buenos Aires;Agénero;1999;13/11/2022
711;Argentina;Ciudad Autónoma de Buenos Aires;Prefiero No Decir;1988;13/10/2022
712;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1987;9/11/2022
713;Argentina;Salta;Hombre Cis;1985;1/11/2022
714;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1990;27/10/2022
715;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1985;25/10/2022
716;Argentina;Santa Fe;Hombre Cis;1983;31/10/2022
717;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;23/10/2022
718;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1993;6/10/2022
719;Argentina;Entre Rí?os;Hombre Cis;1999;4/11/2022
720;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1986;14/10/2022
721;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1995;8/10/2022
722;Argentina;Buenos Aires;Hombre Cis;1990;31/10/2022
723;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1991;19/10/2022
724;Argentina;Buenos Aires;Hombre Cis;1987;7/11/2022
725;Argentina;Ciudad Autónoma de Buenos Aires;Mujer Cis;1994;5/10/2022
726;Argentina;Ciudad Autónoma de Buenos Aires;Hombre Cis;1987;20/10/2022
